Variable,oMEDA,Abs_oMEDA
3196,-0.2781101,0.2781101
3197,2.797784,2.797784
3198,-0.005770614,0.005770614
3199,1.349899,1.349899
3200,-2.028855,2.028855
3201,3.233153,3.233153
3202,0.03642246,0.03642246
3203,-0.3711858,0.3711858
3204,0.6157691,0.6157691
3205,-0.4040546,0.4040546
3206,0.5837635,0.5837635
3207,0.3465571,0.3465571
3208,-5.7528,5.7528
3209,0.01058309,0.01058309
3210,0.003934053,0.003934053
3211,-2.364347,2.364347
3212,-2.307076,2.307076
3213,-6.199958,6.199958
3214,-0.3553211,0.3553211
3215,-0.1103788,0.1103788
3216,2.820358,2.820358
3217,-0.008069202,0.008069202
3218,-0.05309268,0.05309268
3219,0.2193018,0.2193018
3220,-0.9159973,0.9159973
3221,-2.653703,2.653703
3222,0.4496935,0.4496935
3223,4.563282,4.563282
3224,0.004972818,0.004972818
3225,-0.05959559,0.05959559
3226,-1.570327,1.570327
3227,-2.195041,2.195041
3228,1.136375,1.136375
3229,-0.4959939,0.4959939
3230,3.800982,3.800982
3231,0.3552002,0.3552002
3232,-0.007370975,0.007370975
3233,-5.002598,5.002598
3234,-8.094642,8.094642
3235,-1.066242,1.066242
3236,-2.18924,2.18924
3237,-3.301919,3.301919
3238,-0.8473945,0.8473945
3239,7.489961,7.489961
3240,1.252994,1.252994
3241,-1.683948,1.683948
3242,0.1473964,0.1473964
3243,0.6276359,0.6276359
3244,-0.1443682,0.1443682
3245,-17.52952,17.52952
3246,0.4046047,0.4046047
3247,18.29031,18.29031
3248,-0.09476523,0.09476523
3249,2.63374,2.63374
3250,-0.07363414,0.07363414
3251,-1.612655,1.612655
3252,-0.5870262,0.5870262
3253,-0.2478615,0.2478615
3254,8.044321,8.044321
3255,0.7962846,0.7962846
3256,-1.95795,1.95795
3257,10.82823,10.82823
3258,-0.3653467,0.3653467
3259,-0.833681,0.833681
3260,0.0001133267,0.0001133267
3261,-4.337557,4.337557
3262,-2.926352,2.926352
3263,13.50237,13.50237
3264,-3.513878,3.513878
3265,6.771026,6.771026
3266,0.04723244,0.04723244
3267,-0.2126695,0.2126695
3268,0.4130655,0.4130655
3269,5.341952,5.341952
3270,-0.04279415,0.04279415
3271,4.371123,4.371123
3272,-5.116585,5.116585
3273,0.05273519,0.05273519
3274,0.0572263,0.0572263
3275,0.8772843,0.8772843
3276,2.46698,2.46698
3277,-2.421757,2.421757
3278,2.096659,2.096659
3279,1.275345,1.275345
3280,-0.114161,0.114161
3281,2.160644,2.160644
3282,-0.01138523,0.01138523
3283,0.05791935,0.05791935
3284,-0.05105581,0.05105581
3285,1.677286,1.677286
3286,1.102434,1.102434
3287,0.2462542,0.2462542
3288,-0.09155188,0.09155188
3289,0.1775669,0.1775669
3290,0.1199499,0.1199499
3291,-0.3240742,0.3240742
3292,1.34444,1.34444
3293,0.02412514,0.02412514
3294,0.3010718,0.3010718
3295,0.05829874,0.05829874
3296,-1.272081,1.272081
3297,3.362727,3.362727
3298,-0.7131912,0.7131912
3299,-0.5952554,0.5952554
3300,0.8176259,0.8176259
3301,6.283722,6.283722
3302,-12.1194,12.1194
3303,-0.8533683,0.8533683
3304,-7.363489,7.363489
3305,0.8551202,0.8551202
3306,-0.0468023,0.0468023
3307,0.2288219,0.2288219
3308,0.1075918,0.1075918
3309,-0.1906878,0.1906878
3310,0.08949203,0.08949203
3311,1.423067,1.423067
3312,-0.2712161,0.2712161
3313,2.460894,2.460894
3314,1.30528,1.30528
3315,-0.001082182,0.001082182
3316,1.209493,1.209493
3317,0.32973,0.32973
3318,6.522491,6.522491
3319,0.4180337,0.4180337
3320,-1.337249,1.337249
3321,19.33903,19.33903
3322,-2.00117,2.00117
3323,-0.003947528,0.003947528
3324,0.0007993685,0.0007993685
3325,-0.4391438,0.4391438
3326,0.5480852,0.5480852
3327,1.188601,1.188601
3328,-1.824519,1.824519
3329,19.09823,19.09823
3330,-1.559048,1.559048
3331,-2.144116,2.144116
3332,1.265283,1.265283
3333,-9.820984,9.820984
3334,-10.68419,10.68419
3335,17.70315,17.70315
3336,-0.03778731,0.03778731
3337,-0.3049581,0.3049581
3338,-0.001256012,0.001256012
3339,3.352445,3.352445
3340,0.1704003,0.1704003
3341,-13.74015,13.74015
3342,2.623972,2.623972
3343,-1.090542,1.090542
3344,-0.2165558,0.2165558
3345,0.01752779,0.01752779
3346,2.411001,2.411001
3347,5.088761,5.088761
3348,1.701216,1.701216
3349,-2.018937,2.018937
3350,7.148967,7.148967
3351,1.728316,1.728316
3352,-7.891212,7.891212
3353,0.5621712,0.5621712
3354,2.555931,2.555931
3355,0.7388636,0.7388636
3356,2.232554,2.232554
3357,-0.001135115,0.001135115
3358,3.494398,3.494398
3359,0.6894088,0.6894088
3360,-3.157609,3.157609
3361,-4.037604,4.037604
3362,0.3118065,0.3118065
3363,-0.8932465,0.8932465
3364,1.124136,1.124136
3365,4.381164,4.381164
3366,9.277306,9.277306
3367,-0.08108353,0.08108353
3368,-1.403069,1.403069
3369,6.954222,6.954222
3370,10.27734,10.27734
3371,9.56837,9.56837
3372,11.90985,11.90985
3373,0.0005915907,0.0005915907
3374,0.7662774,0.7662774
3375,13.14348,13.14348
3376,-10.66367,10.66367
3377,-0.4848536,0.4848536
3378,0.03155538,0.03155538
3379,6.426291,6.426291
3380,5.653244,5.653244
3381,9.534277,9.534277
3382,20.43818,20.43818
3383,-2.686712,2.686712
3384,-17.13914,17.13914
3385,12.99678,12.99678
3386,-1.655616,1.655616
3387,-0.1020652,0.1020652
3388,0.6258246,0.6258246
3389,-2.452674,2.452674
3390,-4.780878,4.780878
3391,19.33986,19.33986
3392,1.170764,1.170764
3393,6.505186,6.505186
3394,-0.3282911,0.3282911
3395,-0.9191172,0.9191172
3396,0.00607584,0.00607584
3397,-0.5460277,0.5460277
3398,-4.686,4.686
3399,-2.287899,2.287899
3400,0.479829,0.479829
3401,0.1808559,0.1808559
3402,-0.009391651,0.009391651
3403,-0.0017208,0.0017208
3404,-0.06066836,0.06066836
3405,-0.007055264,0.007055264
3406,-0.02421068,0.02421068
3407,-0.07808916,0.07808916
3408,0.1956827,0.1956827
3409,-0.3971405,0.3971405
3410,2.744211,2.744211
3411,1.432158,1.432158
3412,3.498219,3.498219
3413,-0.2179752,0.2179752
3414,0.04368168,0.04368168
3415,1.211521,1.211521
3416,-0.1051388,0.1051388
3417,0.09685015,0.09685015
3418,26.15968,26.15968
3419,0.0009344051,0.0009344051
3420,11.70809,11.70809
3421,-0.2638511,0.2638511
3422,-0.7401997,0.7401997
3423,4.665005,4.665005
3424,13.00507,13.00507
3425,-6.195323,6.195323
3426,7.190348,7.190348
3427,16.02547,16.02547
3428,13.38321,13.38321
3429,6.597269,6.597269
3430,0.00231868,0.00231868
3431,0.1469177,0.1469177
3432,-1.384608,1.384608
3433,0.1975064,0.1975064
3434,24.26464,24.26464
3435,5.522107,5.522107
3436,8.601302,8.601302
3437,-3.959266,3.959266
3438,-0.0005304044,0.0005304044
3439,-1.485011,1.485011
3440,-0.004865775,0.004865775
3441,-4.10987,4.10987
3442,-0.02572101,0.02572101
3443,0.03817173,0.03817173
3444,0.4540823,0.4540823
3445,-6.750448,6.750448
3446,-7.343115,7.343115
3447,-0.6639935,0.6639935
3448,6.734989,6.734989
3449,-9.618025,9.618025
3450,-0.5584748,0.5584748
3451,-1.073963,1.073963
3452,-0.0241091,0.0241091
3453,-6.331033,6.331033
3454,-8.291697,8.291697
3455,-1.072798,1.072798
3456,23.51721,23.51721
3457,-0.6019983,0.6019983
3458,0.07225458,0.07225458
3459,-3.35225,3.35225
3460,0.07886674,0.07886674
3461,-4.54625,4.54625
3462,-8.714544,8.714544
3463,8.96865,8.96865
3464,12.7973,12.7973
3465,1.160627,1.160627
3466,-1.020674,1.020674
3467,-0.03685594,0.03685594
3468,0.6812853,0.6812853
3469,-0.3432099,0.3432099
3470,-2.561334,2.561334
3471,4.768524,4.768524
3472,1.05209,1.05209
3473,20.32294,20.32294
3474,7.305185,7.305185
3475,15.4617,15.4617
3476,1.830355,1.830355
3477,-4.539237,4.539237
3478,-5.577873,5.577873
3479,7.484096,7.484096
3480,1.880872,1.880872
3481,0.7535983,0.7535983
3482,-0.05359711,0.05359711
3483,-0.5303011,0.5303011
3484,-0.2606994,0.2606994
3485,-0.7141532,0.7141532
3486,2.05643,2.05643
3487,4.925593,4.925593
3488,0.0731631,0.0731631
3489,41.77928,41.77928
3490,2.629702,2.629702
3491,-1.410154,1.410154
3492,-0.1581281,0.1581281
3493,7.776376,7.776376
3494,-0.01549845,0.01549845
3495,25.42891,25.42891
3496,-0.02427992,0.02427992
3497,28.88306,28.88306
3498,0.03845463,0.03845463
3499,0.2586044,0.2586044
3500,6.307423,6.307423
3501,-3.74553,3.74553
3502,-0.07150204,0.07150204
3503,24.40299,24.40299
3504,-2.233268,2.233268
3505,-0.205508,0.205508
3506,0.04949947,0.04949947
3507,-2.727714,2.727714
3508,0.04506895,0.04506895
3509,-6.875196,6.875196
3510,-0.2930554,0.2930554
3511,27.93061,27.93061
3512,1.853728,1.853728
3513,0.1429117,0.1429117
3514,-0.6714006,0.6714006
3515,-3.322859,3.322859
3516,0.02165383,0.02165383
3517,-2.57601,2.57601
3518,-1.506949,1.506949
3519,47.28386,47.28386
3520,2.40911,2.40911
3521,8.787898,8.787898
3522,-0.1186305,0.1186305
3523,0.7134376,0.7134376
3524,0.9060743,0.9060743
3525,-1.426968,1.426968
3526,-0.4987486,0.4987486
3527,25.31986,25.31986
3528,-2.259204,2.259204
3529,1.240473,1.240473
3530,0.2874751,0.2874751
3531,-0.001048378,0.001048378
3532,0.04742036,0.04742036
3533,-2.281847,2.281847
3534,2.109276,2.109276
3535,6.117588,6.117588
3536,0.0001724535,0.0001724535
3537,1.314792,1.314792
3538,0.4499065,0.4499065
3539,0.3084113,0.3084113
3540,5.512822,5.512822
3541,5.137596,5.137596
3542,-0.1754143,0.1754143
3543,2.786097,2.786097
3544,-1.329988,1.329988
3545,-0.8058661,0.8058661
3546,0.00817913,0.00817913
3547,-3.861633,3.861633
3548,0.3874217,0.3874217
3549,3.212446,3.212446
3550,2.492224e-05,2.492224e-05
3551,-0.0388795,0.0388795
3552,-0.006626004,0.006626004
3553,5.24144,5.24144
3554,2.407648,2.407648
3555,2.167982,2.167982
3556,0.3504932,0.3504932
3557,0.6953145,0.6953145
3558,1.837365,1.837365
3559,18.63819,18.63819
3560,-1.808312,1.808312
3561,18.01476,18.01476
3562,2.747573,2.747573
3563,11.20136,11.20136
3564,1.691752,1.691752
3565,6.608448,6.608448
3566,-6.577683,6.577683
3567,0.3743194,0.3743194
3568,-11.87066,11.87066
3569,-0.00625597,0.00625597
3570,-0.1357566,0.1357566
3571,1.132031,1.132031
3572,0.8848594,0.8848594
3573,0.9350853,0.9350853
3574,0.2079965,0.2079965
3575,4.906996,4.906996
3576,-1.188593,1.188593
3577,14.08733,14.08733
3578,-0.3581809,0.3581809
3579,-3.829527,3.829527
3580,-0.7119322,0.7119322
3581,-1.350303,1.350303
3582,-21.00361,21.00361
3583,12.83254,12.83254
3584,21.9897,21.9897
3585,1.964183,1.964183
3586,0.3232538,0.3232538
3587,2.101509,2.101509
3588,0.2012638,0.2012638
3589,4.4039,4.4039
3590,2.598555,2.598555
3591,-8.15449,8.15449
3592,-4.499523,4.499523
3593,-0.2926065,0.2926065
3594,-1.723555,1.723555
3595,4.070531,4.070531
3596,-0.3721407,0.3721407
3597,1.211306,1.211306
3598,0.1301105,0.1301105
3599,-0.07956918,0.07956918
3600,-0.01764156,0.01764156
3601,-0.130156,0.130156
3602,0.5444076,0.5444076
3603,0.2873272,0.2873272
3604,4.830088,4.830088
3605,3.27467,3.27467
3606,-0.1618823,0.1618823
3607,1.832396,1.832396
3608,-0.6436185,0.6436185
3609,-0.03472828,0.03472828
3610,-0.2560596,0.2560596
3611,0.4268023,0.4268023
3612,1.267184,1.267184
3613,5.967155,5.967155
3614,-0.1658368,0.1658368
3615,0.03494375,0.03494375
3616,-0.3055537,0.3055537
3617,0.7748523,0.7748523
3618,6.081958,6.081958
3619,1.858841,1.858841
3620,1.963415,1.963415
3621,9.553697,9.553697
3622,0.2380375,0.2380375
3623,0.5020871,0.5020871
3624,-5.726015,5.726015
3625,19.60595,19.60595
3626,0.8025476,0.8025476
3627,4.923319,4.923319
3628,1.630819,1.630819
3629,0.7402754,0.7402754
3630,-5.192028,5.192028
3631,4.981799,4.981799
3632,-2.652311,2.652311
3633,-18.08976,18.08976
3634,0.4983912,0.4983912
3635,4.91544,4.91544
3636,5.765506,5.765506
3637,29.60971,29.60971
3638,33.47464,33.47464
3639,-3.458131,3.458131
3640,-26.06648,26.06648
3641,-7.358806,7.358806
3642,-0.3391005,0.3391005
3643,0.9098869,0.9098869
3644,2.216068,2.216068
3645,27.77397,27.77397
3646,6.57798,6.57798
3647,-8.908813e-05,8.908813e-05
3648,-16.85688,16.85688
3649,5.310899,5.310899
3650,0.984328,0.984328
3651,-0.1294041,0.1294041
3652,3.877927,3.877927
3653,-1.839376,1.839376
