Variable,Layer,Head,TokenOrigenIdx,TokenDestinoIdx,TokenOrigen,TokenDestino,Efecto_ASCA,Importancia_ASCA
5296,7,11,6,8,Token 6,[SEP],-0.146974690672359,0.216015596982357
5297,7,11,7,1,.,[CLS],0.303364068812084,0.920297582462233
5298,7,11,7,2,.,Token 2,0.174272012235574,0.30370734248636
5299,7,11,7,3,.,Token 3,-0.212918993630108,0.453344978484579
5300,7,11,7,4,.,Token 4,0.310663794697168,0.965119933356439
5301,7,11,7,5,.,Token 5,0.0657350376206787,0.0432109517099205
5302,7,11,7,6,.,Token 6,-0.293821331279874,0.863309747150777
5303,7,11,7,7,.,.,0.245719771469633,0.603782060910889
5304,7,11,7,8,.,[SEP],0.295563703487245,0.873579028190959
5305,7,11,8,1,[SEP],[CLS],0.363267155779381,1.31963026468041
5306,7,11,8,2,[SEP],Token 2,-0.0959496707793819,0.0920633932267177
5307,7,11,8,3,[SEP],Token 3,0.00864855052022063,0.000747974261008086
5308,7,11,8,4,[SEP],Token 4,0.157967615903838,0.249537676743424
5309,7,11,8,5,[SEP],Token 5,0.0923911191406895,0.0853611889606909
5310,7,11,8,6,[SEP],Token 6,0.163662677672205,0.267854720628362
5311,7,11,8,7,[SEP],.,0.0938033210077007,0.0879906303207373
5312,7,11,8,8,[SEP],[SEP],-0.226802485813031,0.514393675709703
5313,7,12,1,1,[CLS],[CLS],0.542221199712092,2.9400382941722
5314,7,12,1,2,[CLS],Token 2,0.0444310898469797,0.0197412174499038
5315,7,12,1,3,[CLS],Token 3,0.22045421243717,0.486000597812928
5316,7,12,1,4,[CLS],Token 4,0.294021661451351,0.864487374026127
5317,7,12,1,5,[CLS],Token 5,0.0529407204174276,0.0280271987831624
5318,7,12,1,6,[CLS],Token 6,-0.153096330315769,0.234384863561552
5319,7,12,1,7,[CLS],.,0.39490344472766,1.55948730657773
5320,7,12,1,8,[CLS],[SEP],-0.48312055833098,2.33405473882038
5321,7,12,2,1,Token 2,[CLS],0.564187036499458,3.1830701215404
5322,7,12,2,2,Token 2,Token 2,0.145119124260326,0.21059560226084
5323,7,12,2,3,Token 2,Token 3,0.128337234145239,0.164704456680498
5324,7,12,2,4,Token 2,Token 4,0.380469001454759,1.44756661067981
5325,7,12,2,5,Token 2,Token 5,-0.0628544850265517,0.0395068628795301
5326,7,12,2,6,Token 2,Token 6,-0.243737975155051,0.594082005326843
5327,7,12,2,7,Token 2,.,0.100902741365806,0.101813632151347
5328,7,12,2,8,Token 2,[SEP],-0.547732690873733,3.0001110065178
5329,7,12,3,1,Token 3,[CLS],0.0692382018930371,0.0479392860138097
5330,7,12,3,2,Token 3,Token 2,0.180700155280091,0.32652546118249
5331,7,12,3,3,Token 3,Token 3,-0.100842803496763,0.101692710170868
5332,7,12,3,4,Token 3,Token 4,-0.044671758624101,0.0199556601856994
5333,7,12,3,5,Token 3,Token 5,-0.0961754763085334,0.0924972224317328
5334,7,12,3,6,Token 3,Token 6,-0.459425675621333,2.11071951420118
5335,7,12,3,7,Token 3,.,-0.0302811602047419,0.00916948663345245
5336,7,12,3,8,Token 3,[SEP],-0.144452947508826,0.208666540439877
5337,7,12,4,1,Token 4,[CLS],0.591313863932777,3.4965208567911
5338,7,12,4,2,Token 4,Token 2,0.00439726018488884,0.000193358971336086
5339,7,12,4,3,Token 4,Token 3,0.154056671829384,0.237334581351465
5340,7,12,4,4,Token 4,Token 4,-0.52775659215107,2.78527020558911
5341,7,12,4,5,Token 4,Token 5,-0.339343538939968,1.15154037420302
5342,7,12,4,6,Token 4,Token 6,0.0330302895635806,0.0109100002865398
5343,7,12,4,7,Token 4,.,0.162321275383556,0.263481964421443
5344,7,12,4,8,Token 4,[SEP],-0.0860623612848424,0.0740673002992274
5345,7,12,5,1,Token 5,[CLS],-0.0136221312685609,0.00185562460297905
5346,7,12,5,2,Token 5,Token 2,0.27201278315365,0.739909541989946
5347,7,12,5,3,Token 5,Token 3,0.334028682264617,1.11575160575437
5348,7,12,5,4,Token 5,Token 4,-0.0692584300650896,0.0479673013508089
5349,7,12,5,5,Token 5,Token 5,0.226585815872075,0.513411319544139
5350,7,12,5,6,Token 5,Token 6,0.264836443101886,0.701383415948582
5351,7,12,5,7,Token 5,.,0.0204926786210658,0.00419949877066289
5352,7,12,5,8,Token 5,[SEP],-0.0672166347557248,0.0451807598788451
5353,7,12,6,1,Token 6,[CLS],0.147645612909976,0.217992270115623
5354,7,12,6,2,Token 6,Token 2,0.290785245950675,0.845560592625948
5355,7,12,6,3,Token 6,Token 3,0.242087568912911,0.586063910221632
5356,7,12,6,4,Token 6,Token 4,-0.258408735033336,0.667750743415287
5357,7,12,6,5,Token 6,Token 5,0.021733914689703,0.0047236304773929
5358,7,12,6,6,Token 6,Token 6,0.0272940472427324,0.00744965014888507
5359,7,12,6,7,Token 6,.,0.0308953196344577,0.0095452077531531
5360,7,12,6,8,Token 6,[SEP],0.013399201657321,0.00179538605053555
5361,7,12,7,1,.,[CLS],0.955518715318729,9.13016015324352
5362,7,12,7,2,.,Token 2,0.0571565315464903,0.0326686909842494
5363,7,12,7,3,.,Token 3,0.29680140705544,0.880910752300888
5364,7,12,7,4,.,Token 4,0.355704450194483,1.26525655888159
5365,7,12,7,5,.,Token 5,0.0254792243339021,0.00649190872657311
5366,7,12,7,6,.,Token 6,0.0270616367225666,0.00732332182104163
5367,7,12,7,7,.,.,0.34988227324433,1.2241760513062
5368,7,12,7,8,.,[SEP],-0.202696262937647,0.410857750088878
5369,7,12,8,1,[SEP],[CLS],0.413174687860627,1.70713322688726
5370,7,12,8,2,[SEP],Token 2,-0.00325310323460702,0.000105826806550107
5371,7,12,8,3,[SEP],Token 3,0.0622037137729342,0.0386930200714512
5372,7,12,8,4,[SEP],Token 4,0.148823832470186,0.221485331111141
5373,7,12,8,5,[SEP],Token 5,-0.00372663354142861,0.000138877975521008
5374,7,12,8,6,[SEP],Token 6,-0.562545259026936,3.16457168453682
5375,7,12,8,7,[SEP],.,-0.656101192318808,4.30468774562161
5376,7,12,8,8,[SEP],[SEP],0.130818836875455,0.171135680814469
5377,8,1,1,1,[CLS],[CLS],-0.944402912637553,8.91896861398294
5378,8,1,1,2,[CLS],Token 2,-0.446999989272723,1.99808990409815
5379,8,1,1,3,[CLS],Token 3,-0.298838701407617,0.893045694589909
5380,8,1,1,4,[CLS],Token 4,-0.247048369362821,0.61032896804829
5381,8,1,1,5,[CLS],Token 5,0.170090837842716,0.289308931180372
5382,8,1,1,6,[CLS],Token 6,-0.126726982549255,0.160597281060392
5383,8,1,1,7,[CLS],.,-1.14929021964087,13.2086800896216
5384,8,1,1,8,[CLS],[SEP],0.860244292537255,7.40020242842923
5385,8,1,2,1,Token 2,[CLS],-0.729413668095306,5.3204429920425
5386,8,1,2,2,Token 2,Token 2,-0.649364667862377,4.21674471868015
5387,8,1,2,3,Token 2,Token 3,-0.405474041682446,1.64409198478298
5388,8,1,2,4,Token 2,Token 4,-0.617753750726241,3.81619696536339
5389,8,1,2,5,Token 2,Token 5,-0.354485425014384,1.25659916547628
5390,8,1,2,6,Token 2,Token 6,-0.0571681040952961,0.0326819212585061
5391,8,1,2,7,Token 2,.,-0.878192704497465,7.71222426232572
5392,8,1,2,8,Token 2,[SEP],0.697675153013377,4.86750619132239
5393,8,1,3,1,Token 3,[CLS],-0.269608510919317,0.726887491601314
5394,8,1,3,2,Token 3,Token 2,-0.163536536478406,0.267441987633531
5395,8,1,3,3,Token 3,Token 3,-0.440832159102362,1.9433299249885
5396,8,1,3,4,Token 3,Token 4,-0.206160165740474,0.425020139381398
5397,8,1,3,5,Token 3,Token 5,-0.193781972169227,0.375514527377952
5398,8,1,3,6,Token 3,Token 6,0.0927430270795134,0.0860126907187136
5399,8,1,3,7,Token 3,.,-0.0749316065007366,0.0561474565278122
5400,8,1,3,8,Token 3,[SEP],0.231918221775845,0.537860615916701
5401,8,1,4,1,Token 4,[CLS],-0.721699160060901,5.20849677632609
5402,8,1,4,2,Token 4,Token 2,-0.544305429538584,2.96268400625182
5403,8,1,4,3,Token 4,Token 3,0.0414294289533609,0.0171639758340157
5404,8,1,4,4,Token 4,Token 4,-0.930445505132294,8.65728838020889
5405,8,1,4,5,Token 4,Token 5,-0.832305958678567,6.92733208851849
5406,8,1,4,6,Token 4,Token 6,-0.180575584681825,0.326075417831829
5407,8,1,4,7,Token 4,.,-0.188102558465471,0.35382572501256
5408,8,1,4,8,Token 4,[SEP],0.591023478637097,3.49308752300295
5409,8,1,5,1,Token 5,[CLS],-0.280844788826104,0.788737954107788
5410,8,1,5,2,Token 5,Token 2,-0.0136615624049554,0.0018663828734449
5411,8,1,5,3,Token 5,Token 3,-0.13778765499279,0.189854378684122
5412,8,1,5,4,Token 5,Token 4,-0.47806165302481,2.28542944092814
5413,8,1,5,5,Token 5,Token 5,-0.416164293175798,1.73192718914512
5414,8,1,5,6,Token 5,Token 6,-0.0850121561128521,0.0722706668695592
5415,8,1,5,7,Token 5,.,0.0639638285694531,0.0409137136526239
5416,8,1,5,8,Token 5,[SEP],0.466805774762866,2.17907631351959
5417,8,1,6,1,Token 6,[CLS],0.0605891902912633,0.0367104998015092
5418,8,1,6,2,Token 6,Token 2,-0.0572918970392564,0.0328236146635676
5419,8,1,6,3,Token 6,Token 3,-0.0771249036920742,0.0594825076951172
5420,8,1,6,4,Token 6,Token 4,-0.415002810572351,1.72227332782951
5421,8,1,6,5,Token 6,Token 5,-0.472368126101046,2.23131646556214
5422,8,1,6,6,Token 6,Token 6,0.0574270454406294,0.0329786554804011
5423,8,1,6,7,Token 6,.,0.51938489296809,2.69760667043475
5424,8,1,6,8,Token 6,[SEP],0.491315308656986,2.4139073252071
5425,8,1,7,1,.,[CLS],-0.948340220545843,8.99349173904938
5426,8,1,7,2,.,Token 2,-0.27142792645503,0.73673119259677
5427,8,1,7,3,.,Token 3,0.0706084119626052,0.0498554783988098
5428,8,1,7,4,.,Token 4,-0.225459655724672,0.508320563594877
5429,8,1,7,5,.,Token 5,0.237037237021932,0.561866517349913
5430,8,1,7,6,.,Token 6,0.445097800563587,1.98112052066542
5431,8,1,7,7,.,.,-1.00279777526595,10.0560337807834
5432,8,1,7,8,.,[SEP],0.261620058436197,0.684450549761589
5433,8,1,8,1,[SEP],[CLS],0.0447186732562465,0.0199975973779894
5434,8,1,8,2,[SEP],Token 2,0.237515122041109,0.564134331982031
5435,8,1,8,3,[SEP],Token 3,-0.0912900241268449,0.0833386850507993
5436,8,1,8,4,[SEP],Token 4,0.123848693682338,0.153384989268217
5437,8,1,8,5,[SEP],Token 5,0.214013071335754,0.458015947025623
5438,8,1,8,6,[SEP],Token 6,0.286943640361535,0.823366527439298
5439,8,1,8,7,[SEP],.,-0.785770240240317,6.17434870447326
5440,8,1,8,8,[SEP],[SEP],0.220885496483247,0.487904025566507
5441,8,2,1,1,[CLS],[CLS],-0.780352664814551,6.08950281483171
5442,8,2,1,2,[CLS],Token 2,0.248594839735326,0.617993943430326
5443,8,2,1,3,[CLS],Token 3,-0.178058788854779,0.317049322884306
5444,8,2,1,4,[CLS],Token 4,-0.0903674397061207,0.0816627415903936
5445,8,2,1,5,[CLS],Token 5,-0.174872314940059,0.305803265324952
5446,8,2,1,6,[CLS],Token 6,0.142293318094842,0.2024738837444
5447,8,2,1,7,[CLS],.,-0.604280643923879,3.65155096621057
5448,8,2,1,8,[CLS],[SEP],0.58800488648202,3.45749746526734
5449,8,2,2,1,Token 2,[CLS],-0.0783110005481104,0.0613261280684615
5450,8,2,2,2,Token 2,Token 2,0.347372053403903,1.20667343486044
5451,8,2,2,3,Token 2,Token 3,-0.0106754212928397,0.00113964619779614
5452,8,2,2,4,Token 2,Token 4,-0.170197705998048,0.289672591269982
5453,8,2,2,5,Token 2,Token 5,0.100731920662345,0.10146919840325
5454,8,2,2,6,Token 2,Token 6,-0.309429154546916,0.957464016836193
5455,8,2,2,7,Token 2,.,0.341347911707884,1.16518396827333
5456,8,2,2,8,Token 2,[SEP],0.416020621327702,1.73073157369887
5457,8,2,3,1,Token 3,[CLS],-0.212656964593293,0.452229845900331
5458,8,2,3,2,Token 3,Token 2,-0.0375019419208986,0.0140639564783845
5459,8,2,3,3,Token 3,Token 3,-0.125216984250642,0.156792931448256
5460,8,2,3,4,Token 3,Token 4,-0.24013202828787,0.576633910096465
5461,8,2,3,5,Token 3,Token 5,-0.129653069960487,0.168099185501789
5462,8,2,3,6,Token 3,Token 6,0.123081091700903,0.151489551342862
5463,8,2,3,7,Token 3,.,0.167574851061361,0.280813307082373
5464,8,2,3,8,Token 3,[SEP],0.0718580725692348,0.0516358259336541
5465,8,2,4,1,Token 4,[CLS],-0.119621629821429,0.14309334321135
5466,8,2,4,2,Token 4,Token 2,-0.0727603587061703,0.0529406979905057
5467,8,2,4,3,Token 4,Token 3,-0.100186003219119,0.100372352410213
5468,8,2,4,4,Token 4,Token 4,-0.0645748469602887,0.041699108599447
5469,8,2,4,5,Token 4,Token 5,-0.160924388652207,0.258966588630865
5470,8,2,4,6,Token 4,Token 6,-0.0559154013531235,0.0312653210848089
5471,8,2,4,7,Token 4,.,0.655699627346101,4.29942001301816
5472,8,2,4,8,Token 4,[SEP],0.17372065910685,0.301788674005186
5473,8,2,5,1,Token 5,[CLS],0.307102299546623,0.943118223868235
5474,8,2,5,2,Token 5,Token 2,-0.0657067598463099,0.0431737828950065
5475,8,2,5,3,Token 5,Token 3,-0.160747899807271,0.258398872924485
5476,8,2,5,4,Token 5,Token 4,0.079662956702176,0.0634618667053277
5477,8,2,5,5,Token 5,Token 5,0.408353688696254,1.66752735071837
5478,8,2,5,6,Token 5,Token 6,-0.347423126146991,1.20702828581748
5479,8,2,5,7,Token 5,.,0.970748178524527,9.42352026108687
5480,8,2,5,8,Token 5,[SEP],0.172825255297791,0.298685688687468
5481,8,2,6,1,Token 6,[CLS],0.0501318097298066,0.0251319834678553
5482,8,2,6,2,Token 6,Token 2,0.292952503540609,0.858211693307106
5483,8,2,6,3,Token 6,Token 3,-0.0804061440989955,0.0646514800886844
5484,8,2,6,4,Token 6,Token 4,0.124567297118886,0.155170115115047
5485,8,2,6,5,Token 6,Token 5,0.177053706953508,0.313480151459788
5486,8,2,6,6,Token 6,Token 6,0.079732769836985,0.0635731458587762
5487,8,2,6,7,Token 6,.,0.423529952402633,1.79377620582177
5488,8,2,6,8,Token 6,[SEP],-0.199513508492038,0.398056400708025
5489,8,2,7,1,.,[CLS],-0.665845941592543,4.4335081793526
5490,8,2,7,2,.,Token 2,0.195881179275656,0.383694363944215
5491,8,2,7,3,.,Token 3,-0.123407205396123,0.152293383436809
5492,8,2,7,4,.,Token 4,0.0395719553649555,0.0156593965140604
5493,8,2,7,5,.,Token 5,-0.125354008763174,0.15713627512998
5494,8,2,7,6,.,Token 6,-0.279077042398118,0.778839955936812
5495,8,2,7,7,.,.,-0.270578041513946,0.732124765495225
5496,8,2,7,8,.,[SEP],0.581071048263761,3.37643563130346
5497,8,2,8,1,[SEP],[CLS],-0.718741526039991,5.16589381254295
5498,8,2,8,2,[SEP],Token 2,-0.305874852698339,0.935594255132304
5499,8,2,8,3,[SEP],Token 3,-0.208216965510902,0.433543047265679
5500,8,2,8,4,[SEP],Token 4,-0.32705087675614,1.0696227598696
5501,8,2,8,5,[SEP],Token 5,-0.273786394725319,0.749589899366883
5502,8,2,8,6,[SEP],Token 6,-0.455718401885427,2.07679261817007
5503,8,2,8,7,[SEP],.,-0.302988434644973,0.91801991528611
5504,8,2,8,8,[SEP],[SEP],0.71615310991576,5.12875276842014
5505,8,3,1,1,[CLS],[CLS],0.126757097614917,0.160673617957576
5506,8,3,1,2,[CLS],Token 2,0.320785423970326,1.02903288231822
5507,8,3,1,3,[CLS],Token 3,0.0174916308541584,0.00305957149938146
5508,8,3,1,4,[CLS],Token 4,0.106125821145981,0.112626899139087
5509,8,3,1,5,[CLS],Token 5,0.771980281077836,5.95953554373015
5510,8,3,1,6,[CLS],Token 6,-0.145614731869064,0.212036501372995
5511,8,3,1,7,[CLS],.,0.177509109030822,0.315094837889162
5512,8,3,1,8,[CLS],[SEP],-0.315956408168175,0.998284518625341
5513,8,3,2,1,Token 2,[CLS],0.129007500951716,0.16642935301807
5514,8,3,2,2,Token 2,Token 2,0.153176000544036,0.234628871426664
5515,8,3,2,3,Token 2,Token 3,0.0266865352336288,0.00712171162775714
5516,8,3,2,4,Token 2,Token 4,0.0462020787198009,0.0213463207803068
5517,8,3,2,5,Token 2,Token 5,0.294134729456251,0.865152390723018
5518,8,3,2,6,Token 2,Token 6,0.124046117195851,0.153874391913667
5519,8,3,2,7,Token 2,.,0.187552047076925,0.35175770362745
5520,8,3,2,8,Token 2,[SEP],-0.240669861150768,0.579219820663299
5521,8,3,3,1,Token 3,[CLS],0.58375611106862,3.40771197209959
5522,8,3,3,2,Token 3,Token 2,0.0917470691805007,0.0841752470321157
5523,8,3,3,3,Token 3,Token 3,0.2238041295819,0.500882884179119
5524,8,3,3,4,Token 3,Token 4,-0.117228497617963,0.137425206537647
5525,8,3,3,5,Token 3,Token 5,0.226818062460249,0.514464334582215
5526,8,3,3,6,Token 3,Token 6,0.261712635464459,0.684935035617527
5527,8,3,3,7,Token 3,.,0.616842918537413,3.80495186149753
5528,8,3,3,8,Token 3,[SEP],-0.080947196875912,0.0655244868206766
5529,8,3,4,1,Token 4,[CLS],0.456591521788794,2.08475817769407
5530,8,3,4,2,Token 4,Token 2,-0.0668715471279515,0.0447180381528584
5531,8,3,4,3,Token 4,Token 3,0.0698839691646246,0.048837691462022
5532,8,3,4,4,Token 4,Token 4,0.284575366705501,0.809831393355704
5533,8,3,4,5,Token 4,Token 5,0.254190807216034,0.646129664731389
5534,8,3,4,6,Token 4,Token 6,0.277982231469009,0.772741210124899
5535,8,3,4,7,Token 4,.,0.737700160957305,5.44201527476433
5536,8,3,4,8,Token 4,[SEP],-0.591436839708852,3.49797535364795
5537,8,3,5,1,Token 5,[CLS],-0.0679201726252073,0.0461314984943796
5538,8,3,5,2,Token 5,Token 2,0.0689938003076393,0.0476014448089041
5539,8,3,5,3,Token 5,Token 3,0.247775167800747,0.613925337786882
5540,8,3,5,4,Token 5,Token 4,0.406345235474189,1.65116450392574
5541,8,3,5,5,Token 5,Token 5,0.533497802702031,2.84619905487895
5542,8,3,5,6,Token 5,Token 6,0.30328369938084,0.919810023101277
5543,8,3,5,7,Token 5,.,0.541914432844604,2.93671252525289
5544,8,3,5,8,Token 5,[SEP],-0.544223450488424,2.96179164061527
5545,8,3,6,1,Token 6,[CLS],-0.138269663450691,0.191184998307673
5546,8,3,6,2,Token 6,Token 2,-0.196973016310062,0.38798369154284
5547,8,3,6,3,Token 6,Token 3,-0.0470060285385476,0.0220956671896676
5548,8,3,6,4,Token 6,Token 4,0.294103495142518,0.864968658550449
5549,8,3,6,5,Token 6,Token 5,0.412879419056436,1.7046941468038
5550,8,3,6,6,Token 6,Token 6,0.579891159869607,3.36273757294918
5551,8,3,6,7,Token 6,.,0.512627182865126,2.62786628612235
5552,8,3,6,8,Token 6,[SEP],-0.550517657596595,3.03069691325642
5553,8,3,7,1,.,[CLS],-0.402149386867768,1.61724129358122
5554,8,3,7,2,.,Token 2,0.120621102414656,0.145494503477268
5555,8,3,7,3,.,Token 3,0.0463774311952792,0.0215086612427285
5556,8,3,7,4,.,Token 4,0.130651215656501,0.170697401525214
5557,8,3,7,5,.,Token 5,0.624205805960207,3.89632888194432
5558,8,3,7,6,.,Token 6,-0.141010504588394,0.198839624042734
5559,8,3,7,7,.,.,0.118009416076638,0.139262222827492
5560,8,3,7,8,.,[SEP],0.000783451036846471,6.1379552713581e-06
5561,8,3,8,1,[SEP],[CLS],0.740802304756585,5.48788054732669
5562,8,3,8,2,[SEP],Token 2,0.0123134796799142,0.0015162178182766
5563,8,3,8,3,[SEP],Token 3,0.202095944465363,0.408427707693469
5564,8,3,8,4,[SEP],Token 4,0.334379591020612,1.11809710891112
5565,8,3,8,5,[SEP],Token 5,0.554714523296409,3.07708202355962
5566,8,3,8,6,[SEP],Token 6,0.45942135429663,2.11067980783749
5567,8,3,8,7,[SEP],.,1.02424345271766,10.4907465043499
5568,8,3,8,8,[SEP],[SEP],-1.08611546149257,11.7964679569321
5569,8,4,1,1,[CLS],[CLS],0.524336115885745,2.7492836242215
5570,8,4,1,2,[CLS],Token 2,-0.0296794324099498,0.00880868708176775
5571,8,4,1,3,[CLS],Token 3,-0.102039053806229,0.104119685016705
5572,8,4,1,4,[CLS],Token 4,-0.0442043891643692,0.0195402802139499
5573,8,4,1,5,[CLS],Token 5,-0.401201123899089,1.60962341817892
5574,8,4,1,6,[CLS],Token 6,0.314850255618088,0.991306834627754
5575,8,4,1,7,[CLS],.,0.184995169608336,0.34223212778417
5576,8,4,1,8,[CLS],[SEP],-0.217110736148097,0.471370717507684
5577,8,4,2,1,Token 2,[CLS],0.11492854054444,0.13208569431675
5578,8,4,2,2,Token 2,Token 2,0.0237084651789393,0.00562091321140975
5579,8,4,2,3,Token 2,Token 3,0.0621031676251732,0.0385680342908036
5580,8,4,2,4,Token 2,Token 4,0.090455981234919,0.0818228454117202
5581,8,4,2,5,Token 2,Token 5,-0.271733812603716,0.738392649121517
5582,8,4,2,6,Token 2,Token 6,-0.355576198860387,1.26434433196001
5583,8,4,2,7,Token 2,.,0.199342587630277,0.397374672431345
5584,8,4,2,8,Token 2,[SEP],0.322049107974856,1.037156279474
5585,8,4,3,1,Token 3,[CLS],0.313297923684035,0.981555889847274
5586,8,4,3,2,Token 3,Token 2,0.000333128688211239,1.10974722909341e-06
5587,8,4,3,3,Token 3,Token 3,-0.265780548892593,0.706393001696478
5588,8,4,3,4,Token 3,Token 4,0.123642975522226,0.152875853959897
5589,8,4,3,5,Token 3,Token 5,-0.17062472768345,0.291127976970515
5590,8,4,3,6,Token 3,Token 6,-0.0474068615923899,0.0224741052604002
5591,8,4,3,7,Token 3,.,0.00969829566974917,0.000940569388978756
5592,8,4,3,8,Token 3,[SEP],0.172995915846936,0.2992758689972
5593,8,4,4,1,Token 4,[CLS],0.70429391411575,4.96029917460483
5594,8,4,4,2,Token 4,Token 2,-0.169716080746023,0.288035480637906
5595,8,4,4,3,Token 4,Token 3,-0.269760942649252,0.727709661790132
5596,8,4,4,4,Token 4,Token 4,-0.0573980872427938,0.0329454041913138
5597,8,4,4,5,Token 4,Token 5,-0.36458081176824,1.32919168309589
5598,8,4,4,6,Token 4,Token 6,-0.20822762368904,0.433587432671846
5599,8,4,4,7,Token 4,.,0.996369513857877,9.92752208145383
5600,8,4,4,8,Token 4,[SEP],0.340667571674133,1.16054394390351
5601,8,4,5,1,Token 5,[CLS],0.557694745834031,3.11023429530884
5602,8,4,5,2,Token 5,Token 2,-0.212670932889992,0.452289256962996
5603,8,4,5,3,Token 5,Token 3,-0.26244814069457,0.688790265540371
5604,8,4,5,4,Token 5,Token 4,-0.181837451783175,0.330648588709987
5605,8,4,5,5,Token 5,Token 5,-0.0138378427447015,0.00191485891827086
5606,8,4,5,6,Token 5,Token 6,-0.155568308054888,0.242014984710607
5607,8,4,5,7,Token 5,.,0.620518669791867,3.85043419560268
5608,8,4,5,8,Token 5,[SEP],0.0478714766445079,0.0229167827612566
5609,8,4,6,1,Token 6,[CLS],0.17340496027201,0.300692802469373
5610,8,4,6,2,Token 6,Token 2,0.172956521154078,0.299139582097211
5611,8,4,6,3,Token 6,Token 3,-0.390405695321735,1.52416606939647
5612,8,4,6,4,Token 6,Token 4,-0.147801778231639,0.218453656484344
5613,8,4,6,5,Token 6,Token 5,-0.108189596869276,0.117049888707365
5614,8,4,6,6,Token 6,Token 6,-0.487497219815955,2.37653539328286
5615,8,4,6,7,Token 6,.,0.301844696989676,0.911102211007891
5616,8,4,6,8,Token 6,[SEP],0.237528627984667,0.564198491122785
5617,8,4,7,1,.,[CLS],0.298606810121847,0.89166027051145
5618,8,4,7,2,.,Token 2,-0.22567589631494,0.509296101775516
5619,8,4,7,3,.,Token 3,-0.310650558949261,0.965037697754884
5620,8,4,7,4,.,Token 4,-0.306710918612007,0.94071587595821
